sample_id,condition,replicate,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,baseline_entropy,baseline_top1_prob,baseline_conditional_margin,post_expected_numeral,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
pccv3_n09_grid_r38,grid,38,9,8,1.0,0.01274949451668571,8,False,False,False,False,0,-0.14849339704834608,0.01274949451668571,-0.008113749707098395,-0.07074899716351268,7.6220829710951845,0.6710338249916076,0.6218313622528291,0.2446715758756151,7.6220829710951845,8.0,0.6710338249916076,0.24202429289603622,7.6220829710951845,0.6218313622528291,0.2446715758756151,0.9731585326874708,2.625901362203781e-06,0.00018408989777902543,8.088345619456897e-06,3.16744165508596e-06,7.523333363530909e-07,1.4961934956212489e-06,6.772288872025582e-05,0.377159786377214,0.6218313622528291,0.0007280896696306519,1.038564135433761e-05,1.240387974302135e-06,2.767679673522218e-07,1.4358532993425145e-07,1.0838389329903066e-07,6.639318390427372e-07,0.377159786377214,-0.3779170289048155,0.377159786377214,0.0007280896696306519,6.772288872025582e-05,1.038564135433761e-05,-0.3764316967075833,0.0007409083679889199,0.37742772937918195,-0.37668682101119305,0.000759704941014407,0.3786767338458297,-0.3779170289048153,0.6211032725831984,0.2446715758756151,-6.249999998629194
pccv3_n09_grid_r39,grid,39,9,7,4.0,0.23119996137712767,8,False,False,False,False,1,0.019091914716762116,0.012297846346854564,0.04968835628662873,0.23119996137712767,7.08415940052404,0.29605952028553073,0.9144233752480896,0.8293687520770977,7.6534136822351,7.0,0.29605952028553073,0.10678090043097517,7.08415940052404,0.9144233752480896,0.8293687520770977,0.9841263348417115,1.6097018163673716e-06,0.00017478365546033705,1.1894177023689071e-05,2.493154944956182e-06,6.303682885613261e-07,1.4205568670290025e-06,0.00014490073975863014,0.9144233752480896,0.08505462317099191,0.00017478365546033705,7.214183036916979e-06,1.0393016057258947e-06,3.1696908124013306e-07,1.6444139307097345e-07,1.203078932164822e-07,6.303682885613261e-07,0.08505462317099191,0.08415940052404025,0.00014490073975863014,0.08505462317099191,1.4205568670290025e-06,0.00017478365546033705,0.08490972243123328,0.08523889239775098,0.00033773235415957014,0.08490116004359141,0.08543844683277187,0.001279046308733236,0.08415940052403863,0.8293687520770977,0.914278474508331,6.374999993110481
pccv3_n09_random_sparse_r00,random_sparse,0,9,7,1.0,0.08115583957210025,7,False,False,False,False,0,-0.0032317677170168105,0.027395228023976044,0.03937869358578956,0.08115583957210025,7.289102496700477,0.6192862363279044,0.704620908938985,0.41089121373097337,7.289102496700477,7.0,0.6192862363279044,0.22336029551026457,7.289102496700477,0.704620908938985,0.41089121373097337,0.9823892977084512,0.00010489031859145864,0.0006425310994140914,1.2527362091819792e-05,6.705413728842107e-06,1.3203742502835007e-06,3.8206295754091674e-06,0.0005670317050472104,0.704620908938985,0.2937296952080116,0.00030351020045912857,6.2991532484430935e-06,2.599971055198059e-07,1.5769621593430304e-07,5.622831740052863e-08,5.622831740052863e-08,2.2944664030218892e-07,0.2937296952080116,0.28910249670047694,0.0005670317050472104,0.2937296952080116,3.8206295754091674e-06,0.00030351020045912857,0.29316266350296444,0.2940402641583158,0.0013388269026991149,0.2927014372556167,0.2943600080794256,0.005257511378948105,0.2891024967004775,0.41089121373097337,0.7040538772339378,6.249999998239835
pccv3_n09_random_sparse_r01,random_sparse,1,9,8,1.0,-0.03128612728741384,8,False,False,False,False,0,-0.15249457899559585,-0.03128612728741384,-0.06540671854201514,-0.12058250750859877,7.676497406004039,0.6391843041545058,0.6781924656469833,0.35783702855438876,7.676497406004039,8.0,0.6391843041545058,0.23053700645444208,7.676497406004039,0.6781924656469833,0.35783702855438876,0.9775723076647864,8.369559931855638e-05,0.0004250413249075528,4.721782607007929e-06,4.166958525362313e-06,8.205227837354911e-07,1.3528133666387854e-06,0.0001296302800869224,0.32035543709259456,0.6781924656469833,0.0007940817370001714,7.784903419795875e-06,3.0185346314904866e-07,1.4711162881005512e-07,4.6290727833249196e-08,5.583727618017892e-08,2.502453103741558e-07,0.32035543709259456,-0.32350259399596126,0.32035543709259456,0.0007940817370001714,0.0001296302800869224,7.784903419795875e-06,-0.3195613553555944,0.0008026679788263139,0.32100486637419035,-0.320202198395364,0.0008134637452133168,0.32431605774117345,-0.32350259399596015,0.6773983839099832,0.35783702855438876,-5.999999998743806
pccv3_n09_random_sparse_r02,random_sparse,2,9,7,4.0,0.12756149885897217,8,False,False,False,False,1,-0.019447219573196402,-0.005677663631035999,0.011226099879187258,0.12756149885897217,7.161527648149457,0.45825697533206955,0.8343679571976399,0.6700711650091513,7.988487193155035,7.0,0.45825697533206955,0.1652812664410882,7.161527648149457,0.8343679571976399,0.6700711650091513,0.98195863542945,4.569229936818445e-05,0.00031716742204921213,1.4834117729157446e-05,1.0852872372286055e-05,3.1093999943713854e-06,7.940131046527695e-06,0.0007608450928050903,0.8343679571976399,0.16429679218848856,0.00016976748740574676,4.2500458865923985e-06,1.7542034385550057e-07,1.2056452161371135e-07,6.658205246390451e-08,8.031328575049638e-08,3.4886501075244375e-07,0.16429679218848856,0.1615276481494572,0.0007608450928050903,0.16429679218848856,7.940131046527695e-06,0.00016976748740574676,0.16353594709568348,0.16447160146699533,0.0011604413353648296,0.1633111601316305,0.16465413441034438,0.0031264862608887554,0.1615276481494556,0.6700711650091513,0.8336071121048348,5.3749999986917585
pccv3_n09_random_sparse_r03,random_sparse,3,9,7,1.0,0.07897474716746399,7,False,False,False,False,0,0.04578710637399199,0.05645651290145345,0.07897474716746399,0.02795311226764563,7.373778304284484,0.6741695677901004,0.6216100996457448,0.24458451582357538,7.373778304284484,7.0,0.6741695677901004,0.24315527304225842,7.373778304284484,0.6216100996457448,0.24458451582357538,0.9749749973282817,5.272387166333392e-05,0.0005324922405417985,1.607987235705014e-05,1.1764285927884958e-05,2.7942628296644074e-06,6.296968491265557e-06,0.00034380283044009883,0.6216100996457448,0.3770255838221694,0.00038957964547319435,7.59559387381531e-06,3.781623514901714e-07,2.293670605278144e-07,8.705791655575776e-08,8.982143147701004e-08,4.0255172773263536e-07,0.3770255838221694,0.37377830428448444,0.00034380283044009883,0.3770255838221694,6.296968491265557e-06,0.00038957964547319435,0.3766817809917293,0.3774239460220042,0.0009659543322510962,0.3764579916897531,0.37783456089078726,0.004056256606302541,0.3737783042844847,0.24458451582357538,0.6212662968153047,6.999999997094008
pccv3_n09_random_sparse_r04,random_sparse,4,9,7,2.0,0.1311039138972202,8,False,False,False,False,1,0.04524126166211346,0.10237453426263335,0.1311039138972202,0.07025383748552513,7.405181627782332,0.689932358362217,0.5916142766605819,0.18500412713208786,7.85377179471629,7.0,0.689932358362217,0.24884049798949942,7.405181627782332,0.5916142766605819,0.18500412713208786,0.981604259490922,3.0435513743119334e-05,0.0003073877997541865,1.2687409728909725e-05,1.0518232099551462e-05,2.498299103721603e-06,7.6953029929201e-06,0.000692709099910987,0.5916142766605819,0.406610149528494,0.000692709099910987,1.6290956563851415e-05,7.619381777213725e-07,5.933980494614041e-07,2.1829894282808523e-07,2.0507287849107543e-07,8.633890674175299e-07,0.406610149528494,0.4051816277823317,0.000692709099910987,0.406610149528494,7.6953029929201e-06,0.000692709099910987,0.405917440428583,0.40732179168208477,0.0010639316573333958,0.4062578600247514,0.4080601077573115,0.002878479974977701,0.4051816277823338,0.18500412713208786,0.5909215675606708,6.3749999985588515
pccv3_n09_random_sparse_r05,random_sparse,5,9,7,4.0,0.10266593863425805,8,False,False,False,False,1,0.03822744356955473,-0.018236893003791325,-0.000637180919261229,0.10266593863425805,7.045552004448795,0.19805835136853392,0.9518274913544265,0.9044387909679512,7.935575296571069,7.0,0.19805835136853392,0.07143445033150693,7.045552004448795,0.9518274913544265,0.9044387909679512,0.9786354108764215,1.9175608692036897e-05,0.00021945322037752245,1.0263963701220834e-05,1.0263963701220834e-05,3.547130939927657e-06,6.626913039002605e-06,0.000436434842185279,0.9518274913544265,0.04738870038647526,7.124602946529834e-05,5.4939038729825266e-06,3.2993457254071175e-07,2.5695330345703547e-07,1.1051423871163054e-07,1.2522903863794212e-07,4.800519704324617e-07,0.04738870038647526,0.045552004448794925,0.000436434842185279,0.04738870038647526,6.626913039002605e-06,7.124602946529834e-05,0.04695226554428998,0.047466743002937316,0.0007057656426362102,0.046760977360301104,0.04755565876629845,0.0020036543175034477,0.045552004448795,0.9044387909679512,0.9513910565122412,4.68749999772981
pccv3_n09_random_sparse_r06,random_sparse,6,9,7,1.0,0.0008050033434612441,7,False,False,False,False,0,0.0008050033434612441,-0.051547968811497945,-0.07597724222603924,-0.10250998318254628,6.977030435719748,0.09381129256645741,0.9852361337205201,0.9793777055219677,6.977030435719748,7.0,0.09381129256645741,0.03383527164125295,6.977030435719748,0.9852361337205201,0.9793777055219677,0.9716531730308446,0.00012158779824156702,0.0035533163201470924,2.1128791175894196e-05,8.807790562948702e-06,1.9652837188645725e-06,7.772847890416059e-06,0.005858428198552418,0.9852361337205201,0.00517004473923676,1.5458153845034087e-05,3.671633362976102e-06,3.6354093353060164e-07,4.119458464566712e-07,2.0713938001238292e-07,1.5635700716479688e-07,5.457395788074595e-07,0.005858428198552418,-0.022969564280251653,0.005858428198552418,0.00517004473923676,7.772847890416059e-06,1.5458153845034087e-05,-0.0006883834593156583,0.005190859249190742,0.009573007030289201,-0.00438214778109846,0.00522219309194285,0.028191757372194634,-0.022969564280251785,0.9800660889812833,0.9793777055219677,-0.1249999999772723
pccv3_n09_random_sparse_r07,random_sparse,7,9,8,1.0,-0.09763816484830047,8,False,False,False,False,0,-0.10392826868054778,-0.09763816484830047,-0.11776116891607716,-0.21600439903804808,7.81684538842316,0.48603974666586675,0.8164652473090408,0.6342872259213472,7.81684538842316,8.0,0.48603974666586675,0.1753017830474435,7.81684538842316,0.8164652473090408,0.6342872259213472,0.9749953009341574,4.471189740922253e-05,0.00016612485222384276,6.856791544765163e-06,6.856791544765163e-06,1.845480408270684e-06,2.8583359718653254e-06,0.00016612485222384276,0.18217802138769362,0.8164652473090408,0.0009559825191583822,5.01653585857938e-06,1.514862567733313e-07,6.515342716883412e-08,2.6324364218048484e-08,2.396860637727496e-08,8.631426729222261e-08,0.18217802138769362,-0.18315461157683988,0.18217802138769362,0.0009559825191583822,0.00016612485222384276,5.01653585857938e-06,-0.18122203886853525,0.0009613523019387913,0.18257340038902017,-0.1816120480870814,0.0009676102966849358,0.1841222218735231,-0.18315461157683816,0.8155092647898824,0.6342872259213472,-5.249999998959445
pccv3_n09_random_sparse_r08,random_sparse,8,9,8,1.0,-0.06970467424922913,8,False,False,False,False,0,-0.0940998118600587,-0.06970467424922913,-0.07075475609859856,-0.13721639504337224,7.85101578388607,0.4313697752731549,0.8506926785658271,0.7028644571470214,7.85101578388607,8.0,0.4313697752731549,0.15558375889399179,7.85101578388607,0.8506926785658271,0.7028644571470214,0.982028631350488,2.4935842158051592e-05,0.0001961355913319966,1.1065212882241782e-05,1.6099789744584517e-05,5.226836464530019e-06,8.095482682269806e-06,0.00020878525016948814,0.14782822141880572,0.8506926785658271,0.0009960587208889841,1.1065212882241782e-05,5.509045102731405e-07,3.138959280204358e-07,1.2292341160373814e-07,1.268254195494555e-07,5.175268933134488e-07,0.14782822141880572,-0.14898421611392987,0.14782822141880572,0.0009960587208889841,0.00020878525016948814,1.1065212882241782e-05,-0.14683216269791674,0.001008756009933986,0.1482985654242389,-0.1472898094143049,0.0010260957017248786,0.15001031181565438,-0.1489842161139295,0.849696619844938,0.7028644571470214,-4.9999999990028074
pccv3_n09_random_sparse_r09,random_sparse,9,9,7,1.0,0.06674779230085007,7,False,False,False,False,0,0.06674779230085007,-0.03167528169235035,-0.04645041662234766,-0.02608614030288599,7.0105482664946335,0.07492662367542197,0.9866549321197825,0.9742347794900597,7.0105482664946335,7.0,0.07492662367542197,0.02702406710177122,7.0105482664946335,0.9866549321197825,0.9742347794900597,0.9825910534736195,1.5480414502332625e-05,0.00017716396229583943,3.914061745659716e-06,3.2448711575079126e-06,1.053455427544888e-06,3.914061745659716e-06,0.0007006970634166532,0.9866549321197825,0.012420152629722883,1.647881545948475e-05,2.3739984527509688e-06,1.5176464359240247e-07,1.1819442327231571e-07,6.13184590120804e-08,5.583109227435614e-08,2.0743767299081436e-07,0.012420152629722883,0.010548266494633474,0.0007006970634166532,0.012420152629722883,3.914061745659716e-06,1.647881545948475e-05,0.01171945556630623,0.012439599989926262,0.0009054678902911975,0.011534132099635065,0.012463848516474757,0.0019155820218403029,0.010548266494634454,0.9742347794900597,0.9859542350563658,2.8749999986533643
pccv3_n09_random_sparse_r10,random_sparse,10,9,7,4.0,0.1316064981775028,8,False,False,False,False,1,0.027263972100414945,-0.012116155367561747,0.013838719665447068,0.1316064981775028,7.057760391867195,0.2348211147155969,0.9391147164892121,0.8790791212363132,7.9407655796142915,7.0,0.2348211147155969,0.08469381442405252,7.057760391867195,0.9391147164892121,0.8790791212363132,0.9774574406925396,1.0126876402373563e-05,0.00029595070980045654,8.9369370579517e-06,8.39547541378166e-06,2.725611807730578e-06,6.538402826509884e-06,0.0004583774262412248,0.9391147164892121,0.06003559525289888,5.142852190898364e-05,5.770120242245336e-06,2.872773709914642e-07,2.872773709914642e-07,1.197550250794339e-07,1.3570022141573953e-07,6.081661991613753e-07,0.06003559525289888,0.05776039186719473,0.0004583774262412248,0.06003559525289888,6.538402826509884e-06,5.142852190898364e-05,0.059577217826657654,0.06009423207123775,0.0007910514395500288,0.05930318063168772,0.06016488191507618,0.002404490047881675,0.057760391867194505,0.8790791212363132,0.9386563390629709,4.874999997835048
pccv3_n09_random_sparse_r11,random_sparse,11,9,7,4.0,0.17075146822829315,8,False,False,False,False,1,-0.009173247020265937,0.004197352900292836,0.026396774905761887,0.17075146822829315,7.162608720650607,0.45348800770081327,0.8348966721295957,0.6704957697981503,7.97473874074722,7.0,0.45348800770081327,0.16356122495314485,7.162608720650607,0.8348966721295957,0.6704957697981503,0.984871966541661,2.447282333451419e-05,0.00024716675992597306,7.463789418736756e-06,5.812805043992251e-06,1.6653965283168882e-06,3.995078586437959e-06,0.0002981400224740821,0.8348966721295957,0.16440090233144544,0.00010967958485860658,3.312036477576062e-06,1.6489658654593865e-07,1.2447047375768224e-07,5.523343791448914e-08,6.457443111118734e-08,3.080673812088225e-07,0.16440090233144544,0.16260872065060727,0.0002981400224740821,0.16440090233144544,3.995078586437959e-06,0.00010967958485860658,0.16410276230897136,0.16451461119509217,0.0005887166753120532,0.16392589451978012,0.1646347275100053,0.002026006859398999,0.1626087206506063,0.6704957697981503,0.8345985321071216,6.312499996651954
pccv3_n09_random_sparse_r12,random_sparse,12,9,8,1.0,-0.07741923494598271,8,False,False,False,False,0,-0.08119671094767336,-0.07741923494598271,-0.08532493714981039,-0.16186333258539165,7.866915731135,0.4039087048427479,0.8657350988465924,0.7329703214664823,7.866915731135,8.0,0.4039087048427479,0.1456792713621291,7.866915731135,0.8657350988465924,0.7329703214664823,0.9846683314075335,2.1038082552349956e-05,0.00012106580615378252,7.270566782043137e-06,9.937686531534436e-06,3.030823152969976e-06,4.694230729121733e-06,0.00017614970855758496,0.13276477738011006,0.8657350988465924,0.001148640387602877,7.270566782043137e-06,3.619802054507022e-07,2.0625010395838097e-07,6.695960514300451e-08,7.127812864605612e-08,3.194464101071802e-07,0.13276477738011006,-0.1330842688649998,0.13276477738011006,0.001148640387602877,0.00017614970855758496,7.270566782043137e-06,-0.13161613699250718,0.0011569368688382252,0.13310796428456942,-0.1319510274157312,0.0011680910538674903,0.1342523599188697,-0.1330842688650022,0.8645864584589895,0.7329703214664823,-4.7499999991369375
pccv3_n09_random_sparse_r13,random_sparse,13,9,7,4.0,0.15520779200252238,8,False,False,False,False,1,0.012876294003297525,0.04945511704329617,0.08488870820457715,0.15520779200252238,7.292807893196266,0.611475352590702,0.7053566824823442,0.4113202712290218,7.999105696920805,7.0,0.611475352590702,0.22054311470210902,7.292807893196266,0.7053566824823442,0.4113202712290218,0.9808270319797785,2.826032525176048e-05,0.00018428046924842762,4.3338612420106226e-06,6.712415601702208e-06,2.0471710949464505e-06,4.071285863165814e-06,0.00020881712865928465,0.7053566824823442,0.29403641125332236,0.00016262694331857315,4.613371277839181e-06,1.788798167318333e-07,2.026973876145543e-07,9.8786817074867e-08,1.1194012895178107e-07,5.509886254287625e-07,0.29403641125332236,0.2928078931962661,0.00020881712865928465,0.29403641125332236,4.071285863165814e-06,0.00016262694331857315,0.2938275941246631,0.29420479486069456,0.00043852265696129786,0.29376627220373325,0.2943830184708066,0.001575125274540207,0.2928078931962664,0.4113202712290218,0.7051478653536849,7.249999995214521
pccv3_n09_random_sparse_r14,random_sparse,14,9,8,1.0,0.006338029065443174,8,False,False,False,False,0,0.006338029065443174,-0.07267071314726496,-0.056321306802348266,-0.1702546217130136,7.947652016917559,0.22598308264065692,0.944351338371823,0.8910746815256594,7.947652016917559,8.0,0.22598308264065692,0.08150616816261913,7.947652016917559,0.944351338371823,0.8910746815256594,0.9835788208643379,2.1558141830653165e-05,7.52453085145838e-05,6.176511045874452e-06,1.4816679750863102e-05,5.802295159106183e-06,7.450294459416581e-06,0.00015929431937539973,0.05327665684616361,0.944351338371823,0.002065760165132483,1.3918982505484713e-05,6.509994747329568e-07,3.948511408823581e-07,1.7521413164899195e-07,1.8651447226445625e-07,5.745050200360331e-07,0.05327665684616361,-0.052347983082441374,0.05327665684616361,0.002065760165132483,0.00015929431937539973,1.3918982505484713e-05,-0.051210896681031126,0.0020816612318775326,0.05356700039629951,-0.05148533916442198,0.0021031472257632645,0.05445113030820596,-0.0523479830824427,0.9422855782066905,0.8910746815256594,-3.2499999995346864
