sample_id,baseline_best_numeral,baseline_entropy,baseline_entropy_norm,baseline_expected_numeral,baseline_top1_prob,baseline_conditional_margin,baseline_vocab_numeral_mass,baseline_numprob_0,baseline_numprob_1,baseline_numprob_2,baseline_numprob_3,baseline_numprob_4,baseline_numprob_5,baseline_numprob_6,baseline_numprob_7,baseline_numprob_8,baseline_numprob_9,baseline_numprob_10,baseline_numprob_11,baseline_numprob_12,baseline_numprob_13,baseline_numprob_14,baseline_numprob_15,geom_top2_prob,geom_expected_minus_pred,geom_p_down1,geom_p_up1,geom_p_down2,geom_p_up2,geom_local_asymmetry,geom_up_mass,geom_down_mass,geom_signed_tail_mass,geom_up_distance_mass,geom_down_distance_mass,geom_signed_distance_mass,geom_up_boundary_gap,geom_down_boundary_gap,geom_up_down_logratio
pccv2_n09_grid_r07,7.0,0.6378032737340158,0.2300389050197026,7.318599519697817,0.678324943135742,0.3579069281084667,0.9730233690129708,2.8644653523807425e-06,0.0004525425171473,1.3665599905199332e-05,4.167772495185282e-06,1.0537779130887862e-06,2.527881801036897e-06,0.0001886477876884,0.678324943135742,0.3204180150272752,0.000581076094149,8.28860532586945e-06,1.1940868120925468e-06,2.8362047767930605e-07,1.4261333233635752e-07,8.92451429325179e-08,4.977694401603706e-07,0.3204180150272752,0.3185995196978171,0.0001886477876884,0.3204180150272752,2.527881801036897e-06,0.000581076094149,0.3202293672395868,0.32100958706195526,0.0006654698023025911,0.32034411725965267,0.32161669003270343,0.003017170334886943,0.31859951969781647,0.3579069281084668,0.6781362953480536,7.437499994702425
pccv2_n09_grid_r08,7.0,0.6157838104750832,0.2220970624080279,7.291604047111552,0.7049484538859735,0.4110822176298247,0.9721147816523869,4.908065950305837e-06,0.0004703043150763,1.106049735695086e-05,5.224609008103982e-06,1.696182205463618e-06,3.822405605464285e-06,0.0002364838608764,0.7049484538859735,0.2938662362561487,0.0004418100170803,7.60176125152821e-06,1.1657678446911706e-06,3.5553910494823734e-07,1.7877628917149818e-07,1.1187534305996997e-07,5.861848848938441e-07,0.2938662362561487,0.2916040471115524,0.0002364838608764,0.2938662362561487,3.822405605464285e-06,0.0004418100170803,0.29362975239527234,0.2943180461779473,0.0007334999360789886,0.29358454624186836,0.294785647605183,0.0031816004936308304,0.2916040471115522,0.4110822176298248,0.7047119700250971,7.1249999957747905
pccv2_n09_grid_r09,8.0,0.4614294973545368,0.1664255118883193,7.835688553875044,0.8338679322956029,0.6696696008482182,0.9771937916113842,2.135776571437384e-06,0.0002178551329716,6.578654980865814e-06,3.307955464955148e-06,9.477451085095304e-07,2.2735223257816788e-06,7.52887193564376e-05,0.1641983314473846,0.8338679322956029,0.0016097437989676,1.308321765990202e-05,1.5625675196016637e-06,2.715335197887618e-07,1.2826335269625152e-07,8.28130446630358e-08,4.765561684260878e-07,0.1641983314473846,-0.16431144612495618,0.1641983314473846,0.0016097437989676,7.52887193564376e-05,1.308321765990202e-05,-0.162588587648417,0.0016253487502326778,0.1645067189541642,-0.1628813702039315,0.0016461581591358063,0.16595760428409154,-0.16431144612495574,0.8322581884966352,0.6696696008482182,-4.624999999384931
pccv2_n09_grid_r10,7.0,0.6339549140583909,0.2286509026648074,7.319955101525677,0.67867743973874,0.3580929171062536,0.9692958015668792,1.9697393842443496e-06,0.0002009188794431,7.318469648742324e-06,2.6923145246094883e-06,7.713610259569807e-07,2.0967766600403866e-06,0.0001380893917479,0.67867743973874,0.3205845226324863,0.0003753658842914,6.875065987832489e-06,9.90447162771096e-07,2.504242603010018e-07,1.2204703713550786e-07,7.879948968143089e-08,4.980281097530316e-07,0.3205845226324863,0.31995510152567697,0.0001380893917479,0.3205845226324863,2.0967766600403866e-06,0.0003753658842914,0.3204464332407384,0.3209687033288252,0.00035385693243459356,0.3206148463963906,0.3213663616125138,0.001411260086836312,0.3199551015256775,0.3580929171062536,0.6785393503469921,7.749999992761876
pccv2_n09_grid_r11,7.0,0.4555080869473528,0.1642898145309412,7.1627458325295645,0.8346793444455288,0.6703212364724213,0.9811427799207948,3.110560426646476e-06,0.0003377489646662,1.3095948550919916e-05,3.524726735625341e-06,8.911904831576947e-07,2.275734622917496e-06,0.0002321312423378,0.8346793444455288,0.1643581079731076,0.0003595319013925,7.94309431415216e-06,1.2181129651929443e-06,3.489952076453683e-07,1.501009684173386e-07,9.998880107161612e-08,4.770198910975168e-07,0.1643581079731076,0.16274583252956454,0.0002321312423378,0.1643581079731076,2.275734622917496e-06,0.0003595319013925,0.16412597673076978,0.1647278771866477,0.0005927783678232669,0.16413509881882443,0.16511303517328083,0.0023672026437139347,0.1627458325295669,0.6703212364724213,0.834447213203191,6.562499995698592
pccv2_n09_grid_r12,8.0,0.6171656521345821,0.2225954564353911,7.70528133536504,0.7047626514232236,0.410973869156958,0.9743255642676588,2.467280076928606e-06,0.0002364215310939,1.1057582154233791e-05,4.609486029574931e-06,1.40581381163471e-06,2.9761078625850085e-06,0.0001188802115462,0.2937887822662656,0.7047626514232236,0.0010595677918964,9.167057582531773e-06,1.0948488973537086e-06,2.60049406885212e-07,1.228386418727131e-07,7.931058811352077e-08,4.56400922593655e-07,0.2937887822662656,-0.29471866463496,0.2937887822662656,0.0010595677918964,0.0001188802115462,9.167057582531773e-06,-0.29272921447436917,0.0010707482979357508,0.2941666002788407,-0.29309585198090493,0.0010865115145772656,0.2958051761495383,-0.294718664634961,0.7037030836313272,0.410973869156958,-5.624999999059685
pccv2_n09_grid_r13,8.0,0.7051476391543329,0.2543282505256291,7.529420334887378,0.5302331543199844,0.0623040379849383,0.9680641494647092,3.929735428434138e-06,0.0004835100509634,1.460073839748892e-05,6.896900464295208e-06,1.7438095256979688e-06,3.467979343570075e-06,0.0001474622340424,0.4679291163350461,0.5302331543199844,0.001159880315641,1.288510641123194e-05,1.8562755775136685e-06,4.409040956379411e-07,1.896304885701319e-07,1.38736629162696e-07,7.26927960817077e-07,0.4679291163350461,-0.4705796651126217,0.4679291163350461,0.001159880315641,0.0001474622340424,1.288510641123194e-05,-0.46676923601940506,0.0011761178968039332,0.4685907277832113,-0.4674146098864074,0.0011998520395221028,0.47177951715214206,-0.47057966511261995,0.5290732740043435,0.06230403798493833,-5.999999999140032
pccv2_n09_grid_r14,7.0,0.7037832031951299,0.2538361342776409,7.498848278427426,0.4993273696251809,0.0,0.975105396966157,2.882094281566058e-06,0.0003331248054747,1.0059497478405136e-05,3.265840676749325e-06,8.25733836671999e-07,2.3893400807594835e-06,0.0001304535482095,0.4993273696251809,0.4993273696251809,0.0008506639914794,9.450023336553006e-06,1.2014356431175066e-06,2.680765274568411e-07,1.2663038514556998e-07,7.924327015416844e-08,4.704889579348742e-07,0.4993273696251809,0.49884827842742574,0.0001304535482095,0.4993273696251809,2.3893400807594835e-06,0.0008506639914794,0.49919691607697136,0.5001896295147806,0.000483000860038352,0.4997066286547423,0.5010682722002244,0.0022199937727992204,0.4988482784274252,0.0,0.49919691607697136,8.249999992336525
pccv2_n09_grid_r15,8.0,0.4865802079206593,0.175496713240464,7.817646871792327,0.8163482360830083,0.6341963234289185,0.9748792025464396,2.09090357025775e-06,0.000176813641108,6.855808867807452e-06,3.0422467435195706e-06,7.692004369697945e-07,1.6283973378435317e-06,6.924121673112875e-05,0.1821519126540898,0.8163482360830083,0.0012273299332453,9.975143042923174e-06,1.2681971218639334e-06,2.203796149388004e-07,1.0409995900303339e-07,7.38179245205307e-08,4.382771977609098e-07,0.1821519126540898,-0.1823531282076729,0.1821519126540898,0.0012273299332453,6.924121673112875e-05,9.975143042923174e-06,-0.1809245827208445,0.0012394098481063106,0.18241235406888534,-0.18117294422077904,0.0012559976768829581,0.18360912588455597,-0.18235312820767302,0.8151209061497631,0.6341963234289185,-4.999999999190715
pccv2_n09_grid_r16,8.0,0.5732022141469769,0.2067389979441043,7.755006582326566,0.7531938701694817,0.508667621819775,0.9745457733373968,3.180625696517097e-06,0.0003047762611302,9.79701686051361e-06,3.836566927224598e-06,9.112645190689317e-07,1.812265893773271e-06,6.800477595542888e-05,0.2445262483497067,0.7531938701694817,0.0018669809451343,1.7194300065362977e-05,2.186009941063269e-06,3.798715678804394e-07,1.633807254769146e-07,1.0548652465088989e-07,5.527098699235947e-07,0.2445262483497067,-0.24499341767343363,0.2445262483497067,0.0018669809451343,6.800477595542888e-05,1.7194300065362977e-05,-0.24265926740457242,0.001887562703828658,0.2449185671266894,-0.24303100442286074,0.0019147658532244925,0.24690818352665792,-0.2449934176734334,0.7513268892243474,0.508667621819775,-4.874999999468498
pccv2_n09_grid_r17,7.0,0.6357612132431956,0.2293023873838772,7.319603026909406,0.6785145886153513,0.35800699140663,0.9660090731624252,3.456170759508841e-06,0.0002922650977178,8.290922646717259e-06,4.1689377172838496e-06,1.194420653813194e-06,2.691668493933977e-06,0.0001380562566954,0.6785145886153513,0.3205075972087212,0.0005129412208166,1.133234764087022e-05,1.7378717967408562e-06,4.394028026484266e-07,2.1414782300971905e-07,1.5185354525170158e-07,8.73856817866399e-07,0.3205075972087212,0.3196030269094061,0.0001380562566954,0.3205075972087212,2.691668493933977e-06,0.0005129412208166,0.3203695409520258,0.32103528790996416,0.0004501234746844571,0.3205851644352797,0.321585963910775,0.0019829370013707912,0.3196030269094042,0.3580069914066301,0.6783765323586559,7.749999992760375
pccv2_n09_grid_r18,8.0,0.6959593120736655,0.2510142620472929,7.561051637569956,0.5614294321789514,0.1241877507586498,0.9721569271285871,2.686505740372614e-06,0.0003105178438791,1.1310611636502164e-05,5.342754628126934e-06,1.5307248294053478e-06,3.449541652715955e-06,0.0001377914579535,0.4372416814203015,0.5614294321789514,0.0008440750124289,9.376826391090364e-06,1.437982900316313e-06,3.870278471551376e-07,1.828190099754487e-07,1.1803682439365455e-07,6.792550255229429e-07,0.4372416814203015,-0.4389483624300441,0.4372416814203015,0.0008440750124289,0.0001377914579535,9.376826391090364e-06,-0.4363976064078726,0.000856256960427354,0.43771431086062124,-0.4368580539001939,0.00087506782647555,0.4398234302565206,-0.43894836243004504,0.5605853571665225,0.12418775075864985,-6.2499999988176524
pccv2_n09_grid_r19,7.0,0.1177195924649529,0.0424583680661643,7.020066666148524,0.9761123994981143,0.9531564361598186,0.9873845316766818,2.206335561104427e-06,0.0004204531348472,1.269658452409814e-05,3.015703155878508e-06,8.116654932557772e-07,1.7182958627064153e-06,0.0004204531348472,0.9761123994981143,0.0229559633382958,6.4478576554346e-05,4.1219774927723e-06,7.162922837330212e-07,2.6350920505512e-07,1.455236041321998e-07,9.39571005684307e-08,4.624730574838947e-07,0.0229559633382958,0.020066666148523815,0.0004204531348472,0.0229559633382958,1.7182958627064153e-06,6.4478576554346e-05,0.0225355102034486,0.023026245647593892,0.0008613548542914433,0.022164890793302448,0.02310669976483166,0.003040033616307316,0.020066666148524346,0.9531564361598186,0.9756919463632672,3.9999999976652862
pccv2_n09_random_sparse_r00,7.0,0.1532701523727927,0.0552805221861309,7.029965020955983,0.9660625200549136,0.9330056784472084,0.9827575666823308,2.660193165218123e-05,0.0004161242242434,1.2565862750792932e-05,1.0417466115465804e-05,3.600179954788959e-06,5.576067794512403e-06,0.0003672283389852,0.9660625200549136,0.0330568416077052,3.415755637439082e-05,3.3820560780079764e-06,1.5818086770588438e-07,2.0310825456807674e-07,8.466811721262508e-08,1.0871601448410748e-07,4.299801782947898e-07,0.0330568416077052,0.029965020955983412,0.0003672283389852,0.0330568416077052,5.576067794512403e-06,3.415755637439082e-05,0.032689613268720004,0.03309536587358987,0.0008421140714963413,0.03225325180209353,0.033141660015662704,0.0031766390596800875,0.029965020955982614,0.9330056784472084,0.9656952917159284,4.499999997307207
pccv2_n09_random_sparse_r01,8.0,0.593597131521002,0.2140949094828158,7.730450774437079,0.7300170945384931,0.4614588137540723,0.9810794001863528,3.52802469216265e-05,0.000168312644657,6.947092522955084e-06,8.379793146714741e-06,1.869784586837175e-06,3.718510667890534e-06,0.0002161177136895,0.2685582807844208,0.7300170945384931,0.0009685723953488,1.3815943205055752e-05,5.702520801868657e-07,3.052339430567475e-07,1.1228929239827213e-07,1.1953132955376797e-07,5.032456944573313e-07,0.2685582807844208,-0.2695492255629208,0.2685582807844208,0.0009685723953488,0.0002161177136895,1.3815943205055752e-05,-0.267589708389072,0.0009839988908935087,0.2689989065706133,-0.2680149076797198,0.0010039373280722145,0.2705531628909941,-0.26954922556292193,0.7290485221431443,0.4614588137540723,-5.624999998971331
pccv2_n09_random_sparse_r02,8.0,0.6743531147029831,0.243221473597505,7.621202496804729,0.6215740001034714,0.2445703117604924,0.9806186522153126,3.0039411909356675e-05,0.0001840137070709,7.134985721856258e-06,1.0381342968724304e-05,4.065392319014062e-06,7.59515276537403e-06,0.0004414259356439,0.377003688342979,0.6215740001034714,0.0007277883295348,8.606435606889808e-06,4.0252834984170213e-07,2.441457855825253e-07,8.705286073227495e-08,9.864381447381925e-08,4.2848919796384164e-07,0.377003688342979,-0.37879750319527083,0.377003688342979,0.0007277883295348,0.0004414259356439,8.606435606889808e-06,-0.3762759000134442,0.000737655625150284,0.3776883442713781,-0.3769506886462278,0.0007512119205166859,0.37954871511578486,-0.37879750319526817,0.6208462117739366,0.24457031176049243,-6.249999998628635
pccv2_n09_random_sparse_r03,8.0,0.1092857111248029,0.0394164883699442,7.983338511313398,0.9794126935935288,0.9614741243746272,0.9778312228029192,4.733303086552999e-05,8.307205624859396e-05,2.508558734219201e-06,5.653124373330503e-06,1.7241055232463089e-06,1.953667506590526e-06,7.331083233071745e-05,0.0179385692189015,0.9794126935935288,0.0024277213460996,4.988864749389651e-06,1.761284674970374e-07,8.319719703113341e-08,3.468175158598908e-08,3.157809416985149e-08,1.460156280955342e-07,0.0179385692189015,-0.016661488686602333,0.0179385692189015,0.0024277213460996,7.331083233071745e-05,4.988864749389651e-06,-0.0155108478728019,0.0024331818119873692,0.018154124594483727,-0.015720942782496358,0.002439945236508613,0.019101433923112057,-0.016661488686603443,0.9769849722474292,0.9614741243746273,-1.9999999996438438
pccv2_n09_random_sparse_r04,7.0,0.300376963768003,0.1083380890063454,7.081800263369231,0.9139296116961148,0.8289209156897006,0.9774718486484844,4.701698108779622e-05,0.0004190577909043,1.1167511859369024e-05,7.675311171715363e-06,1.3337690895182351e-06,3.625560279397785e-06,0.0004748546875089,0.9139296116961148,0.0850086960064141,8.783928484794254e-05,7.675311171715363e-06,3.167979266265747e-07,3.167979266265747e-07,1.202429302526154e-07,1.3625309040797345e-07,5.559976764413369e-07,0.0850086960064141,0.08180026336923074,0.0004748546875089,0.0850086960064141,3.625560279397785e-06,8.783928484794254e-05,0.0845338413189052,0.08510565669198411,0.0009647316119009966,0.08414092508008311,0.08521637490159067,0.00341611153236033,0.08180026336923034,0.8289209156897006,0.9134547570086059,5.187499997905864
pccv2_n09_random_sparse_r05,7.0,0.1089829292413237,0.0393072828895026,7.017836528169,0.9785640188363208,0.9582545705583464,0.987548778236274,2.868405774502376e-05,0.0002556582237884,4.132330316625503e-06,3.425822158422176e-06,1.0448167269872923e-06,3.023277443613243e-06,0.0007874827684777,0.9785640188363208,0.0203094482779744,3.920645843271856e-05,3.023277443613243e-06,1.7056164201750805e-07,1.7056164201750805e-07,8.576377959697833e-08,8.576377959697833e-08,3.392023283536997e-07,0.0203094482779744,0.017836528169000054,0.0007874827684777,0.0203094482779744,3.023277443613243e-06,3.920645843271856e-05,0.0195219655094967,0.020352529867022316,0.001083451296656772,0.019269078570365545,0.020402294629710428,0.0025657664607082707,0.017836528169002157,0.9582545705583464,0.9777765360678431,3.2499999987794808
pccv2_n09_random_sparse_r06,7.0,0.5443416033891916,0.1963297329397834,7.21733469374632,0.7759616969594703,0.5536449486008088,0.9698623079615772,7.006044982794298e-05,0.0007075854774184,2.0072654945888342e-05,1.563259939017995e-05,3.2767708429530247e-06,7.384317084320591e-06,0.0006244419921355,0.7759616969594703,0.2223167483586614,0.0002603061500137,1.0744117960504968e-05,4.434627101325218e-07,3.913544681037207e-07,1.4854140149633685e-07,1.8486276099794802e-07,8.819309080030567e-07,0.2223167483586614,0.21733469374632008,0.0006244419921355,0.2223167483586614,7.384317084320591e-06,0.0002603061500137,0.2216923063665259,0.22258984877888435,0.001448454261645185,0.22114139451723916,0.22288256437075138,0.005547870624429163,0.21733469374632222,0.5536449486008088,0.7753372549673347,5.874999998403224
pccv2_n09_random_sparse_r07,7.0,0.0770070340604661,0.0277744165381505,7.0068482508915695,0.9869072914421536,0.9759437417579564,0.98496639435173,2.25296311850396e-05,0.0003751520402096,8.288188130151066e-06,5.696382842455423e-06,1.8493447448209224e-06,8.288188130151066e-06,0.0016813147983227,0.9869072914421536,0.0109635496841969,2.1164629835596044e-05,3.677861188200471e-06,2.20872732222422e-07,2.351177995768163e-07,1.258494892717283e-07,1.1822465417026597e-07,4.977443856100556e-07,0.0109635496841969,0.006848250891569485,0.0016813147983227,0.0109635496841969,8.288188130151066e-06,2.1164629835596044e-05,0.0092822348858742,0.010989589984281548,0.002103118573564918,0.00888647141071663,0.01102453623195917,0.0041762853403909195,0.006848250891568251,0.9759437417579567,0.9852259766438309,1.8749999994964635
pccv2_n09_random_sparse_r08,7.0,0.0472278859173624,0.0170338592011621,6.99938598522042,0.9931081855615256,0.9885091822605834,0.981146545834271,5.4385353761761227e-05,0.0005159938698584,7.360257255271335e-06,5.058625900691456e-06,1.8609644694417567e-06,4.752139250996138e-06,0.0016918787642961,0.9931081855615256,0.004599003300942,8.878164944828526e-06,1.980986365963765e-06,1.576063020535843e-07,1.6777103522657493e-07,7.681117706568672e-08,6.367870238916487e-08,1.961442120163425e-07,0.004599003300942,-0.0006140147795798967,0.0016918787642961,0.004599003300942,4.752139250996138e-06,8.878164944828526e-06,0.0029071245366459,0.004610524463681544,0.002281289974792662,0.002329234488888882,0.004626647641989144,0.005240662421568269,-0.0006140147795791247,0.9885091822605836,0.9914163067972295,0.9999999996264161
