sample_id,ground_truth,condition,replicate,layer,head,head_name,alpha,baseline_best_numeral,modulated_best_numeral,baseline_correct,modulated_correct,baseline_gt_logp,modulated_gt_logp,delta_gt_logp,baseline_margin,modulated_margin,delta_margin,baseline_entropy,modulated_entropy,delta_entropy,baseline_entropy_norm,modulated_entropy_norm,delta_entropy_norm,baseline_expected_numeral,modulated_expected_numeral,response_expected_numeral_shift,baseline_top1_prob,modulated_top1_prob,baseline_conditional_margin,modulated_conditional_margin,baseline_vocab_numeral_mass,modulated_vocab_numeral_mass,delta_vocab_numeral_mass,response_l1,response_l2,response_tv,response_js,numeral_changed,hook_calls,baseline_numprob_1,modulated_numprob_1,delta_numprob_1,baseline_numprob_2,modulated_numprob_2,delta_numprob_2,baseline_numprob_3,modulated_numprob_3,delta_numprob_3,baseline_numprob_4,modulated_numprob_4,delta_numprob_4,baseline_numprob_5,modulated_numprob_5,delta_numprob_5,baseline_numprob_6,modulated_numprob_6,delta_numprob_6,baseline_numprob_7,modulated_numprob_7,delta_numprob_7,baseline_numprob_8,modulated_numprob_8,delta_numprob_8,baseline_numprob_9,modulated_numprob_9,delta_numprob_9,baseline_numprob_10,modulated_numprob_10,delta_numprob_10
pccv1_n10_distractors_r02,10,distractors,2,18,13,L18H13,1.5,10,10,True,True,-0.5923691391944885,-0.9605072140693665,-0.36813807487487793,1.0,2.25,1.25,0.6453550991102786,0.3425060393069008,-0.30284905980337773,0.28027415841172015,0.14874848288952527,-0.13152567552219488,9.701857729445692,9.886655825241396,0.1847980957957045,0.7223993980980586,0.9011351029697184,0.45664351122315855,0.8061561618912343,0.7655261077989053,0.42468516967028336,-0.34084093812862193,0.35807570359687735,0.24733877822680786,0.17903785179843867,0.027410223233244366,False,1,0.001156129940147187,0.00144217904306655,0.00028604910291936294,2.5542237332587767e-05,3.610424589170935e-05,1.0562008559121583e-05,9.396463996180739e-06,1.3282009802558378e-05,3.885545806377639e-06,4.169655622578918e-06,5.536765431684232e-06,1.3671098091053145e-06,8.292350371877173e-06,8.575510057022634e-06,2.8315968514546126e-07,2.5542237332587767e-05,2.0571579208957977e-05,-4.97065812362979e-06,0.0003111681520471053,0.00012601620038259835,-0.00018515195166450693,0.010304473990190981,0.0022336905979566525,-0.008070783392234328,0.2657558868749001,0.09497894107848409,-0.170776945796416,0.7223993980980586,0.9011351029697184,0.1787357048716598
pccv1_n10_distractors_r03,10,distractors,3,18,13,L18H13,1.0,9,9,False,False,-0.8860816955566406,-0.8860816955566406,0.0,-0.125,-0.125,0.0,0.7857066191069781,0.7857066191069781,0.0,0.3412280490730207,0.3412280490730207,0.0,9.41477759816487,9.41477759816487,0.0,0.5207715619412998,0.5207715619412998,0.061192271573960955,0.061192271573960955,0.897055173673607,0.897055173673607,0.0,0.0,0.0,0.0,0.0,False,0,0.0035089311829914326,0.0035089311829914326,0.0,1.8413180944208843e-05,1.8413180944208843e-05,0.0,6.7738307159441995e-06,6.7738307159441995e-06,0.0,3.625770305562107e-06,3.625770305562107e-06,0.0,7.675755797108723e-06,7.675755797108723e-06,0.0,3.035820308396739e-05,3.035820308396739e-05,0.0,0.00034743123614209485,0.00034743123614209485,0.0,0.015725938531381118,0.015725938531381118,0.0,0.5207715619412998,0.5207715619412998,0.0,0.45957929036733886,0.45957929036733886,0.0
pccv1_n10_distractors_r03,10,distractors,3,18,13,L18H13,0.5,9,9,False,False,-0.8860816955566406,-2.275806188583374,-1.3897244930267334,-0.125,-2.0,-1.875,0.7857066191069781,0.666233161475587,-0.11947345763139117,0.3412280490730207,0.28934138568980555,-0.051886663383215126,9.41477759816487,8.994499159417659,-0.4202784387472107,0.5207715619412998,0.7944972597200738,0.061192271573960955,0.686973748045145,0.897055173673607,0.9552707606703734,0.05821558699676643,0.7072122640669014,0.45292241650172715,0.3536061320334507,0.08910984638967423,False,1,0.0035089311829914326,0.00196936181188659,-0.0015395693711048428,1.8413180944208843e-05,1.1710253387013372e-05,-6.702927557195471e-06,6.7738307159441995e-06,4.58580111616548e-06,-2.1880295997787193e-06,3.625770305562107e-06,2.3058856115023907e-06,-1.3198846940597163e-06,7.675755797108723e-06,7.102627712227322e-06,-5.731280848814008e-07,3.035820308396739e-05,4.0872800439455803e-05,1.0514597355488413e-05,0.00034743123614209485,0.001054123416701163,0.0007066921805590682,0.015725938531381118,0.09488916600814327,0.07916322747676216,0.5207715619412998,0.7944972597200738,0.273725697778774,0.45957929036733886,0.10752351167492884,-0.35205577869241
pccv1_n10_distractors_r03,10,distractors,3,18,13,L18H13,1.5,9,10,False,True,-0.8860816955566406,-0.7626280188560486,0.12345367670059204,-0.125,1.875,2.0,0.7857066191069781,0.43595373859715,-0.34975288050982817,0.3412280490730207,0.1893323030378349,-0.15189574603518577,9.41477759816487,9.822020782078255,0.4072431839133852,0.5207715619412998,0.8610607657398557,0.061192271573960955,0.7290128205583514,0.897055173673607,0.5417027836683701,-0.3553523900052369,0.8050347710291508,0.5589984048412658,0.4025173855145754,0.09586863852064402,True,1,0.0035089311829914326,0.004518432211033104,0.0010095010280416717,1.8413180944208843e-05,3.2408487769715615e-05,1.3995306825506772e-05,6.7738307159441995e-06,1.1922416369934504e-05,5.148585653990305e-06,3.625770305562107e-06,5.994967436520745e-06,2.369197130958638e-06,7.675755797108723e-06,1.0521495517791075e-05,2.8457397206823526e-06,3.035820308396739e-05,3.2408487769715615e-05,2.050284685748224e-06,0.00034743123614209485,0.00014524476542371933,-0.00020218647071837552,0.015725938531381118,0.0021343562473196687,-0.01359158228406145,0.5207715619412998,0.13204794518150428,-0.3887236167597955,0.45957929036733886,0.8610607657398557,0.4014814753725168
pccv1_n10_distractors_r04,10,distractors,4,18,13,L18H13,1.0,10,10,True,True,-2.3759043216705322,-2.3759043216705322,0.0,2.0,2.0,0.0,0.575520063739865,0.575520063739865,0.0,0.2499451879068311,0.2499451879068311,0.0,9.527832376719052,9.527832376719052,0.0,0.838081189725517,0.838081189725517,0.7246592345387368,0.7246592345387368,0.11088473095560403,0.11088473095560403,0.0,0.0,0.0,0.0,0.0,False,0,0.036822717603996365,0.036822717603996365,0.0,0.00026411120879557326,0.00026411120879557326,0.0,0.0001100979319182549,0.0001100979319182549,0.0,5.536071683779334e-05,5.536071683779334e-05,0.0,8.05493677060986e-05,8.05493677060986e-05,0.0,0.00014136854290779585,0.00014136854290779585,0.0,0.0011119497221396353,0.0011119497221396353,0.0,0.009910699993401464,0.009910699993401464,0.0,0.1134219551867802,0.1134219551867802,0.0,0.838081189725517,0.838081189725517,0.0
pccv1_n10_distractors_r04,10,distractors,4,18,13,L18H13,0.5,10,10,True,True,-2.3759043216705322,-0.9773377180099487,1.3985666036605835,2.0,0.625,-1.375,0.575520063739865,0.8642324443348078,0.28871238059494286,0.2499451879068311,0.37533138165636626,0.12538619374953516,9.527832376719052,9.485318444800432,-0.042513931918620074,0.838081189725517,0.6144038660269919,0.7246592345387368,0.2855371750097939,0.11088473095560403,0.6124824810949576,0.5015977501393536,0.5020219709169892,0.313638436265016,0.2510109854584946,0.046240472804366925,False,1,0.036822717603996365,0.009930913563475474,-0.02689180404052089,0.00026411120879557326,5.9051370596762006e-05,-0.00020505983819881125,0.0001100979319182549,1.917117316513109e-05,-9.092675875312381e-05,5.536071683779334e-05,1.0923405199434063e-05,-4.443731163835928e-05,8.05493677060986e-05,2.3124848988668888e-05,-5.742451871742972e-05,0.00014136854290779585,9.735925076687764e-05,-4.4009292140918205e-05,0.0011119497221396353,0.0020816325677177464,0.0009696828455781111,0.009910699993401464,0.04450726677590008,0.03459656678249862,0.1134219551867802,0.328866691017198,0.21544473583041782,0.838081189725517,0.6144038660269919,-0.2236773236985251
pccv1_n10_distractors_r04,10,distractors,4,18,13,L18H13,1.5,10,10,True,True,-2.3759043216705322,-5.236540794372559,-2.8606364727020264,2.0,0.875,-1.125,0.575520063739865,0.8713822655795822,0.29586220183971723,0.2499451879068311,0.3784365095695664,0.12849132166273533,9.527832376719052,7.419092159252881,-2.1087402174661714,0.838081189725517,0.6584504977262549,0.7246592345387368,0.3839674933857692,0.11088473095560403,0.008077484959358117,-0.10280724599624591,0.4867317101382609,0.30443926424460654,0.24336585506913044,0.06397371842438457,False,1,0.036822717603996365,0.27448300434048567,0.2376602867364893,0.00026411120879557326,0.00237474329199072,0.002110632083195147,0.0001100979319182549,0.001194095916787601,0.001083997984869346,5.536071683779334e-05,0.0005298768510532989,0.00047451613421550554,8.05493677060986e-05,0.0004977732355619394,0.0004172238678558408,0.00014136854290779585,0.0004977732355619394,0.0003564046926541435,0.0011119497221396353,0.00237474329199072,0.0012627935698510848,0.009910699993401464,0.008823241716647608,-0.0010874582767538554,0.1134219551867802,0.050774250393665725,-0.06264770479311446,0.838081189725517,0.6584504977262549,-0.17963069199926218
pccv1_n10_distractors_r05,10,distractors,5,18,13,L18H13,1.0,10,10,True,True,-0.7261563539505005,-0.7261563539505005,0.0,0.5,0.5,0.0,0.7745275745490874,0.7745275745490874,0.0,0.3363730517085781,0.3363730517085781,0.0,9.536659661296355,9.536659661296355,0.0,0.6079096476309889,0.6079096476309889,0.2391938080076907,0.2391938080076907,0.7957840922279047,0.7957840922279047,0.0,0.0,0.0,0.0,0.0,False,0,0.006753266171096756,0.006753266171096756,0.0,2.1494165883085122e-05,2.1494165883085122e-05,0.0,6.978133987753248e-06,6.978133987753248e-06,0.0,2.908919027722062e-06,2.908919027722062e-06,0.0,5.7850762664117546e-06,5.7850762664117546e-06,0.0,2.59269130742497e-05,2.59269130742497e-05,0.0,0.00035790999494919286,0.00035790999494919286,0.0,0.016200243371427787,0.016200243371427787,0.0,0.3687158396232982,0.3687158396232982,0.0,0.6079096476309889,0.6079096476309889,0.0
pccv1_n10_distractors_r05,10,distractors,5,18,13,L18H13,0.5,10,9,True,False,-0.7261563539505005,-1.8122925758361816,-1.0861362218856812,0.5,-1.375,-1.875,0.7745275745490874,0.8476521406359252,0.07312456608683782,0.3363730517085781,0.36813064725166145,0.03175759554308333,9.536659661296355,9.018226956599122,-0.5184327046972328,0.6079096476309889,0.6968017477146199,0.2391938080076907,0.5206226754664145,0.7957840922279047,0.9267807618878123,0.13099666965990764,0.8687063459142512,0.5523054943062757,0.4343531729571256,0.11161106033020612,True,1,0.006753266171096756,0.004143334646280762,-0.002609931524815994,2.1494165883085122e-05,1.4037835397136671e-05,-7.45633048594845e-06,6.978133987753248e-06,4.281297906128854e-06,-2.696836081624394e-06,2.908919027722062e-06,1.8998144295004386e-06,-1.0091045982216234e-06,5.7850762664117546e-06,4.281297906128854e-06,-1.5037783602829007e-06,2.59269130742497e-05,3.815879287093578e-05,1.2231879796686078e-05,0.00035790999494919286,0.0017271988488525368,0.0013692888539033438,0.016200243371427787,0.12108598750353168,0.10488574413210389,0.3687158396232982,0.6968017477146199,0.3280859080913217,0.6079096476309889,0.17617907224820542,-0.4317305753827835
pccv1_n10_distractors_r05,10,distractors,5,18,13,L18H13,1.5,10,10,True,True,-0.7261563539505005,-0.8781591653823853,-0.15200281143188477,0.5,2.25,1.75,0.7745275745490874,0.3709137023302856,-0.4036138722188018,0.3363730517085781,0.16108577418434833,-0.1752872775242298,9.536659661296355,9.838555029792278,0.3018953684959236,0.6079096476309889,0.8962457725441234,0.2391938080076907,0.8017821631011237,0.7957840922279047,0.4636531323285453,-0.33213095989935937,0.5768960791623214,0.3981801913700016,0.2884480395811607,0.060305413203702966,False,1,0.006753266171096756,0.0068429209166293165,8.965474553256081e-05,2.1494165883085122e-05,3.3732776261380535e-05,1.2238610378295413e-05,6.978133987753248e-06,1.1657735534681199e-05,4.679601546927951e-06,2.908919027722062e-06,5.506724347283788e-06,2.597805319561726e-06,5.7850762664117546e-06,8.5289815152994e-06,2.743905248887646e-06,2.59269130742497e-05,2.4679426320586267e-05,-1.2474867536634344e-06,0.00035790999494919286,0.000142020292746732,-0.00021588970220246087,0.016200243371427787,0.002221571159521768,-0.01397867221190602,0.3687158396232982,0.09446360944299964,-0.27425223018029854,0.6079096476309889,0.8962457725441234,0.28833612491313454
pccv1_n10_grid_r00,10,grid,0,18,13,L18H13,1.0,8,8,False,False,-8.413383483886719,-8.413383483886719,0.0,-8.3125,-8.3125,0.0,0.27696672973583103,0.27696672973583103,0.0,0.1202851223950607,0.1202851223950607,0.0,8.074941484113653,8.074941484113653,0.0,0.9232339370566401,0.9232339370566401,0.8474502806038091,0.8474502806038091,0.9792087294622434,0.9792087294622434,0.0,0.0,0.0,0.0,0.0,False,0,7.830707326079402e-05,7.830707326079402e-05,0.0,7.75345022254706e-06,7.75345022254706e-06,0.0,4.150122842071423e-06,4.150122842071423e-06,0.0,1.2657159548659526e-06,1.2657159548659526e-06,0.0,1.84160584767524e-06,1.84160584767524e-06,0.0,6.842395805741623e-06,6.842395805741623e-06,0.0,0.0006556570970078998,0.0006556570970078998,0.0,0.9232339370566401,0.9232339370566401,0.0,0.07578365645283097,0.07578365645283097,0.0,0.00022658902958739451,0.00022658902958739451,0.0
pccv1_n10_grid_r00,10,grid,0,18,13,L18H13,0.5,8,8,False,False,-8.413383483886719,-8.635449409484863,-0.22206592559814453,-8.3125,-8.5625,-0.25,0.27696672973583103,0.20064723035816762,-0.07631949937766341,0.1202851223950607,0.08713998495372281,-0.03314513744133789,8.074941484113653,8.046122498654634,-0.02881898545901862,0.9232339370566401,0.9514630331426309,0.8474502806038091,0.9040924780620636,0.9792087294622434,0.9770719721061596,-0.0021367573560837627,0.056915653909859316,0.04005288131279373,0.028457826954929658,0.0017688994325507563,False,1,7.830707326079402e-05,9.144668399068379e-05,1.3139610729889767e-05,7.75345022254706e-06,8.505866601402411e-06,7.524163788553522e-07,4.150122842071423e-06,4.552862307858623e-06,4.027394657872001e-07,1.2657159548659526e-06,1.4780979817891324e-06,2.1238202692317982e-07,1.84160584767524e-06,2.4369715827546735e-06,5.953657350794334e-07,6.842395805741623e-06,8.505866601402411e-06,1.6634707956607885e-06,0.0006556570970078998,0.0008676219808145641,0.00021196488380666428,0.9232339370566401,0.9514630331426309,0.02822909608599078,0.07578365645283097,0.04737055508056737,-0.028413101372263605,0.00022658902958739451,0.00018186344692132397,-4.4725582666070546e-05
pccv1_n10_grid_r00,10,grid,0,18,13,L18H13,1.5,8,8,False,False,-8.413383483886719,-8.370121002197266,0.043262481689453125,-8.3125,-8.25,0.0625,0.27696672973583103,0.3215043433044113,0.04453761356858027,0.1202851223950607,0.1396275622050345,0.0193424398099738,8.074941484113653,8.09476206525541,0.01982058114175622,0.9232339370566401,0.9039612834222917,0.8474502806038091,0.8086844651156344,0.9792087294622434,0.9810299603213934,0.0018212308591500914,0.039005480890004725,0.027412857069151513,0.019502740445002362,0.0006183272543862005,False,1,7.830707326079402e-05,6.766315621179288e-05,-1.0643917049001135e-05,7.75345022254706e-06,6.293653913421247e-06,-1.4597963091258124e-06,4.150122842071423e-06,3.3687501843019897e-06,-7.813726577694329e-07,1.2657159548659526e-06,9.651630872261696e-07,-3.00552867639783e-07,1.84160584767524e-06,1.3192215270411627e-06,-5.223843206340774e-07,6.842395805741623e-06,4.9015025961528785e-06,-1.9408932095887444e-06,0.0006556570970078998,0.00044121920276774223,-0.00021443789424015756,0.9232339370566401,0.9039612834222917,-0.01927265363434849,0.07578365645283097,0.09527681830665721,0.01949316185382624,0.00022658902958739451,0.0002361676207634717,9.57859117607719e-06
pccv1_n10_grid_r01,10,grid,1,18,13,L18H13,1.0,8,8,False,False,-8.38223648071289,-8.38223648071289,0.0,-8.25,-8.25,0.0,0.3445402387799501,0.3445402387799501,0.0,0.1496319244957611,0.1496319244957611,0.0,8.106494789107888,8.106494789107888,0.0,0.8928270775977725,0.8928270775977725,0.7861940895713697,0.7861940895713697,0.9813029006760416,0.9813029006760416,0.0,0.0,0.0,0.0,0.0,False,0,4.0534286612983484e-05,4.0534286612983484e-05,0.0,4.547820917437142e-06,4.547820917437142e-06,0.0,4.547820917437142e-06,4.547820917437142e-06,0.0,1.5716848534424088e-06,1.5716848534424088e-06,0.0,2.018083298843201e-06,2.018083298843201e-06,0.0,5.153356237418853e-06,5.153356237418853e-06,0.0,0.00024830260877410474,0.00024830260877410474,0.0,0.8928270775977725,0.8928270775977725,0.0,0.10663298802640278,0.10663298802640278,0.0,0.00023325871421305802,0.00023325871421305802,0.0
pccv1_n10_grid_r01,10,grid,1,18,13,L18H13,0.5,8,8,False,False,-8.38223648071289,-8.64620304107666,-0.26396656036376953,-8.25,-8.5625,-0.3125,0.3445402387799501,0.23267202639608164,-0.11186821238386846,0.1496319244957611,0.101048177157066,-0.048583747338695096,8.106494789107888,8.059625922996227,-0.04686886611166052,0.8928270775977725,0.9393601208731528,0.7861940895713697,0.8793088374428578,0.9813029006760416,0.9790749467614432,-0.0022279539145984018,0.09327082644852445,0.06584215914624436,0.04663541322426223,0.003599136024799145,False,1,4.0534286612983484e-05,5.1441960932475075e-05,1.0907674319491591e-05,4.547820917437142e-06,5.421942792224593e-06,8.741218747874511e-07,4.547820917437142e-06,5.421942792224593e-06,8.741218747874511e-07,1.5716848534424088e-06,1.8737732899941998e-06,3.0208843655179095e-07,2.018083298843201e-06,2.902156844314378e-06,8.840735454711771e-07,5.153356237418853e-06,6.540111406611359e-06,1.3867551691925064e-06,0.00024830260877410474,0.0003354437224357582,8.714111366165344e-05,0.8928270775977725,0.9393601208731528,0.046533043275380326,0.10663298802640278,0.060051283430294956,-0.046581704596107824,0.00023325871421305802,0.00017955008605869156,-5.370862815436646e-05
pccv1_n10_grid_r01,10,grid,1,18,13,L18H13,1.5,8,8,False,False,-8.38223648071289,-8.365933418273926,0.016303062438964844,-8.25,-8.1875,0.0625,0.3445402387799501,0.4236667911633869,0.0791265523834368,0.1496319244957611,0.1839961495679163,0.0343642250721552,8.106494789107888,8.147971760690144,0.04147697158225583,0.8928270775977725,0.851553179209488,0.7861940895713697,0.7035754252004918,0.9813029006760416,0.9824159595132187,0.00111305883717705,0.08269666252798576,0.058420274723798286,0.04134833126399288,0.0019327072433739107,False,1,4.0534286612983484e-05,3.4117731370941096e-05,-6.416555242042388e-06,4.547820917437142e-06,3.5959824303071837e-06,-9.518384871299585e-07,4.547820917437142e-06,3.5959824303071837e-06,-9.518384871299585e-07,1.5716848534424088e-06,1.167444568576502e-06,-4.0424028486590685e-07,2.018083298843201e-06,1.4990284986262839e-06,-5.190548002169171e-07,5.153356237418853e-06,3.827903371427975e-06,-1.3254528659908776e-06,0.00024830260877410474,0.00018443871323299408,-6.386389554111066e-05,0.8928270775977725,0.851553179209488,-0.041273898388284436,0.10663298802640278,0.14797775400899632,0.04134476598259354,0.00023325871421305802,0.00023682399561234609,3.5652813992880644e-06
pccv1_n10_grid_r02,10,grid,2,18,13,L18H13,1.0,8,8,False,False,-9.346903800964355,-9.346903800964355,0.0,-9.25,-9.25,0.0,0.274495630483549,0.274495630483549,0.0,0.11921193762555937,0.11921193762555937,0.0,8.074989546077425,8.074989546077425,0.0,0.9235185173946213,0.9235185173946213,0.8477115011651388,0.8477115011651388,0.9828103501124588,0.9828103501124588,0.0,0.0,0.0,0.0,0.0,False,0,6.10044083589169e-05,6.10044083589169e-05,0.0,3.899881350566151e-06,3.899881350566151e-06,0.0,3.6635994841445023e-06,3.6635994841445023e-06,0.0,8.174595396168677e-07,8.174595396168677e-07,0.0,1.1173347141227988e-06,1.1173347141227988e-06,0.0,4.419144519538199e-06,4.419144519538199e-06,0.0,0.0005107836575130653,0.0005107836575130653,0.0,0.9235185173946213,0.9235185173946213,0.0,0.07580701622948255,0.07580701622948255,0.0,8.876089041608693e-05,8.876089041608693e-05,0.0
pccv1_n10_grid_r02,10,grid,2,18,13,L18H13,0.5,8,8,False,False,-9.346903800964355,-9.45031452178955,-0.10341072082519531,-9.25,-9.375,-0.125,0.274495630483549,0.21694359527790913,-0.057552035205639895,0.11921193762555937,0.09421740631344828,-0.024994531312111087,8.074989546077425,8.052104309250343,-0.022885236827082878,0.9235185173946213,0.9456236311345371,0.8477115011651388,0.8922751964423825,0.9828103501124588,0.9807829683501268,-0.00202738176233197,0.04493427260028788,0.031514244549409556,0.02246713630014394,0.0010697700128517462,False,1,6.10044083589169e-05,6.649321523704981e-05,5.488806878132911e-06,3.899881350566151e-06,5.127406193152395e-06,1.227524842586244e-06,3.6635994841445023e-06,4.816752356198075e-06,1.1531528720535727e-06,8.174595396168677e-07,1.144078965024145e-06,3.266194254072772e-07,1.1173347141227988e-06,1.664625071755408e-06,5.472903576326092e-07,4.419144519538199e-06,6.184832451248894e-06,1.7656879317106956e-06,0.0005107836575130653,0.0008622971354337605,0.0003515134779206952,0.9235185173946213,0.9456236311345371,0.02210511373991575,0.07580701622948255,0.053348434692154535,-0.022458581537328014,8.876089041608693e-05,8.020612760018955e-05,-8.554762815897376e-06
